timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps
1780488044.013,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,11,6.1,0,0,88632.0,490224.0,63,0,0,0,0,7,0,20000000
1780488044.013,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.4,0,0,1652952.0,625368.0,639,0,0,0,2,9,300000,350000
1780488044.013,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,13,1,28,8,3.9,0,0,136088.0,567616.0,87,0,0,0,2,8,300000,300000
1780488044.013,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,5.0,0,0,123928.0,514472.0,87,0,0,0,0,7,0,20000000
1780488044.013,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,10,5.4,0,0,100816.0,426496.0,70,0,0,0,2,9,300000,350000
1780488044.013,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,8,4.5,0,0,0.0,317864.0,0,0,0,0,2,9,300000,300000
1780488044.013,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,15,1,28,13,7.1,0,0,84536.0,370168.0,63,0,0,0,0,7,0,20000000
1780488044.013,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,15,1,0,10,4.4,0,0,0.0,689184.0,0,0,0,0,2,9,300000,350000
1780488044.013,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,11,1,28,10,5.4,0,0,111128.0,592048.0,79,0,0,0,2,7,300000,300000
1780488044.013,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.7,0,0,123192.0,632704.0,87,0,0,0,2,9,300000,350000
1780488045.025,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.0,0,0,0.0,385120.0,0,0,0,0,2,9,300000,350000
1780488045.025,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,9,6.3,0,0,0.0,328080.0,0,0,0,0,2,9,300000,300000
1780488045.025,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,11,6.1,0,0,88632.0,490224.0,63,0,0,0,0,7,0,20000000
1780488045.025,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.4,0,0,1652952.0,625368.0,639,0,0,0,2,9,300000,350000
1780488045.025,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,13,1,28,8,3.9,0,0,136088.0,567616.0,87,0,0,0,2,8,300000,300000
1780488045.025,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,5.0,0,0,123928.0,514472.0,87,0,0,0,0,7,0,20000000
1780488045.025,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,10,5.4,0,0,100816.0,426496.0,70,0,0,0,2,9,300000,350000
1780488045.025,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,8,4.5,0,0,0.0,317864.0,0,0,0,0,2,9,300000,300000
1780488045.025,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,15,1,28,13,7.1,0,0,84536.0,370168.0,63,0,0,0,0,7,0,20000000
1780488045.025,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,15,1,0,10,4.3,0,0,0.0,686144.0,0,0,0,0,2,9,300000,350000
1780488045.025,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,15,1,28,10,5.7,0,0,120904.0,544200.0,85,0,0,0,2,7,300000,300000
1780488045.025,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,124592.0,671920.0,86,0,0,0,2,9,300000,350000
1780488046.034,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.3,0,0,0.0,425920.0,0,0,0,0,2,9,300000,350000
1780488046.034,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,13,1,0,9,5.7,0,0,0.0,387144.0,0,0,0,0,2,9,300000,300000
1780488046.034,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,12,6.2,0,0,83416.0,518368.00000000006,59,0,0,0,0,7,0,20000000
1780488046.034,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.4,0,0,1652952.0,625368.0,639,0,0,0,2,9,300000,350000
1780488046.034,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,13,1,28,8,3.9,0,0,136088.0,567616.0,87,0,0,0,2,8,300000,300000
1780488046.034,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,5.0,0,0,123928.0,514472.0,87,0,0,0,0,7,0,20000000
1780488046.034,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,10,5.2,0,0,93856.0,443632.0,64,0,0,0,2,9,300000,350000
1780488046.034,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.8,0,0,0.0,378096.0,0,0,0,0,2,9,300000,300000
1780488046.034,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,15,1,27,12,6.7,0,0,84080.0,452632.0,62,0,0,0,0,7,0,20000000
1780488046.034,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,15,1,0,10,4.3,0,0,0.0,686144.0,0,0,0,0,2,9,300000,350000
1780488046.034,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,15,1,28,10,5.7,0,0,120904.0,544200.0,85,0,0,0,2,7,300000,300000
1780488046.034,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,124592.0,671920.0,86,0,0,0,2,9,300000,350000
1780488047.043,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.3,0,0,0.0,425920.0,0,0,0,0,2,9,300000,350000
1780488047.043,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,13,1,0,9,5.7,0,0,0.0,387144.0,0,0,0,0,2,9,300000,300000
1780488047.043,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,12,6.2,0,0,83416.0,518368.00000000006,59,0,0,0,0,7,0,20000000
1780488047.043,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,13,1,28,8,4.2,0,0,2592768.0,591784.0,984,0,0,0,2,9,300000,350000
1780488047.043,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,9,1,28,9,3.6,0,0,108440.0,562880.0,71,0,0,0,2,8,300000,300000
1780488047.043,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,4.8,0,0,107240.0,495568.0,77,0,0,0,0,7,0,20000000
1780488047.043,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,10,5.2,0,0,93856.0,443632.0,64,0,0,0,2,9,300000,350000
1780488047.043,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.8,0,0,0.0,378096.0,0,0,0,0,2,9,300000,300000
1780488047.043,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,15,1,27,12,6.7,0,0,84080.0,452632.0,62,0,0,0,0,7,0,20000000
1780488047.043,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,15,1,0,10,4.3,0,0,0.0,686144.0,0,0,0,0,2,9,300000,350000
1780488047.043,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,15,1,28,10,5.7,0,0,120904.0,544200.0,85,0,0,0,2,7,300000,300000
1780488047.043,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,124592.0,671920.0,86,0,0,0,2,9,300000,350000
1780488048.053,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.3,0,0,0.0,425920.0,0,0,0,0,2,9,300000,350000
1780488048.053,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,13,1,0,9,5.7,0,0,0.0,387144.0,0,0,0,0,2,9,300000,300000
1780488048.053,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,12,6.2,0,0,83416.0,518368.00000000006,59,0,0,0,0,7,0,20000000
1780488048.053,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,13,1,28,8,4.2,0,0,2592768.0,591784.0,984,0,0,0,2,9,300000,350000
1780488048.053,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,9,1,28,9,3.6,0,0,108440.0,562880.0,71,0,0,0,2,8,300000,300000
1780488048.053,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,4.8,0,0,107240.0,495568.0,77,0,0,0,0,7,0,20000000
1780488048.053,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,10,5.2,0,0,93856.0,443632.0,64,0,0,0,2,9,300000,350000
1780488048.053,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.8,0,0,0.0,378096.0,0,0,0,0,2,9,300000,300000
1780488048.053,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,15,1,27,12,6.7,0,0,84080.0,452632.0,62,0,0,0,0,7,0,20000000
1780488048.053,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,15,1,0,10,4.3,0,0,0.0,686144.0,0,0,0,0,2,9,300000,350000
1780488048.053,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,15,1,28,10,5.7,0,0,120904.0,544200.0,85,0,0,0,2,7,300000,300000
1780488048.053,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,124592.0,671920.0,86,0,0,0,2,9,300000,350000
1780488049.062,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.3,0,0,0.0,425920.0,0,0,0,0,2,9,300000,350000
1780488049.062,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,13,1,0,9,5.7,0,0,0.0,387144.0,0,0,0,0,2,9,300000,300000
1780488049.062,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,12,6.2,0,0,83416.0,518368.00000000006,59,0,0,0,0,7,0,20000000
1780488049.062,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,13,1,28,8,4.2,0,0,2592768.0,591784.0,984,0,0,0,2,9,300000,350000
1780488049.062,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,9,1,28,9,3.6,0,0,108440.0,562880.0,71,0,0,0,2,8,300000,300000
1780488049.062,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,4.8,0,0,107240.0,495568.0,77,0,0,0,0,7,0,20000000
1780488049.062,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,9,4.8,0,0,83528.0,420528.0,57,0,0,0,2,9,300000,350000
1780488049.062,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.9,0,0,0.0,395776.0,0,0,0,0,2,9,300000,300000
1780488049.062,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,12,6.3,0,0,597952.0,504128.0,312,0,0,0,0,7,0,20000000
1780488049.062,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,11,1,0,9,4.2,0,0,0.0,681528.0,0,0,0,0,2,9,300000,350000
1780488049.062,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,14,1,28,9,5.7,0,0,122528.0,521424.0,88,0,0,0,2,7,300000,300000
1780488049.062,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,128800.00000000001,681120.0,88,0,0,0,2,9,300000,350000
1780488050.067,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.5,0,0,0.0,406224.0,0,0,0,0,2,9,300000,350000
1780488050.067,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,11,1,0,9,5.5,0,0,0.0,382976.0,0,0,0,0,2,8,300000,300000
1780488050.067,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,11,6.0,0,0,1555792.0,482352.0,782,0,0,0,0,7,0,20000000
1780488050.067,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,13,1,28,8,4.2,0,0,2592768.0,591784.0,984,0,0,0,2,8,300000,350000
1780488050.067,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,9,1,28,9,3.6,0,0,108440.0,562880.0,71,0,0,0,2,6,300000,300000
1780488050.067,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,15,1,28,9,4.8,0,0,107240.0,495568.0,77,0,0,0,0,7,0,20000000
1780488050.067,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,9,4.8,0,0,83528.0,420528.0,57,0,0,0,2,9,300000,350000
1780488050.067,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.9,0,0,0.0,395776.0,0,0,0,0,2,9,300000,300000
1780488050.067,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,12,6.3,0,0,597952.0,504128.0,312,0,0,0,0,7,0,20000000
1780488050.067,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,11,1,0,9,4.2,0,0,0.0,681528.0,0,0,0,0,2,9,300000,350000
1780488050.067,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,14,1,28,9,5.7,0,0,122528.0,521424.0,88,0,0,0,2,9,300000,300000
1780488050.067,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,128800.00000000001,681120.0,88,0,0,0,2,9,300000,350000
1780488051.076,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.5,0,0,0.0,406224.0,0,0,0,0,2,9,300000,350000
1780488051.076,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,11,1,0,9,5.5,0,0,0.0,382976.0,0,0,0,0,2,8,300000,300000
1780488051.076,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,11,6.0,0,0,1555792.0,482352.0,782,0,0,0,0,7,0,20000000
1780488051.076,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.2,0,0,2582688.0,579840.0,980,0,0,0,2,8,300000,350000
1780488051.076,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,4.3,0,0,105288.0,530840.0,73,0,0,0,2,6,300000,300000
1780488051.076,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,11,1,28,9,4.7,0,0,113488.0,482664.0,82,0,0,0,0,7,0,20000000
1780488051.076,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,9,4.8,0,0,83528.0,420528.0,57,0,0,0,2,9,300000,350000
1780488051.076,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.9,0,0,0.0,395776.0,0,0,0,0,2,9,300000,300000
1780488051.076,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,12,6.3,0,0,597952.0,504128.0,312,0,0,0,0,7,0,20000000
1780488051.076,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,11,1,0,9,4.2,0,0,0.0,681528.0,0,0,0,0,2,9,300000,350000
1780488051.076,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,14,1,28,9,5.7,0,0,122528.0,521424.0,88,0,0,0,2,9,300000,300000
1780488051.076,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,128800.00000000001,681120.0,88,0,0,0,2,9,300000,350000
1780488052.086,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,9,5.5,0,0,0.0,406224.0,0,0,0,0,2,9,300000,350000
1780488052.086,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,11,1,0,9,5.5,0,0,0.0,382976.0,0,0,0,0,2,8,300000,300000
1780488052.086,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,15,1,28,11,6.0,0,0,1555792.0,482352.0,782,0,0,0,0,7,0,20000000
1780488052.086,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.2,0,0,2582688.0,579840.0,980,0,0,0,2,8,300000,350000
1780488052.086,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,4.3,0,0,105288.0,530840.0,73,0,0,0,2,6,300000,300000
1780488052.086,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,11,1,28,9,4.7,0,0,113488.0,482664.0,82,0,0,0,0,7,0,20000000
1780488052.086,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,9,4.8,0,0,83528.0,420528.0,57,0,0,0,2,9,300000,350000
1780488052.086,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,9,4.9,0,0,0.0,395776.0,0,0,0,0,2,9,300000,300000
1780488052.086,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,12,6.3,0,0,597952.0,504128.0,312,0,0,0,0,7,0,20000000
1780488052.086,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,11,1,0,9,4.2,0,0,0.0,681528.0,0,0,0,0,2,9,300000,350000
1780488052.086,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,14,1,28,9,5.7,0,0,122528.0,521424.0,88,0,0,0,2,9,300000,300000
1780488052.086,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.3,0,0,128800.00000000001,681120.0,88,0,0,0,2,9,300000,350000
1780488053.101,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.2,0,0,0.0,357592.0,0,0,0,0,2,9,300000,350000
1780488053.101,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,7,5.4,0,0,0.0,350896.0,0,0,0,0,2,8,300000,300000
1780488053.101,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,13,1,28,11,6.3,0,0,569744.0,475136.0,298,0,0,0,0,7,0,20000000
1780488053.101,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.2,0,0,2582688.0,579840.0,980,0,0,0,2,8,300000,350000
1780488053.101,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,4.3,0,0,105288.0,530840.0,73,0,0,0,2,6,300000,300000
1780488053.101,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,11,1,28,9,4.7,0,0,113488.0,482664.0,82,0,0,0,0,7,0,20000000
1780488053.101,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,8,4.6,0,0,87984.0,380016.0,58,0,0,0,2,9,300000,350000
1780488053.101,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,8,4.5,0,0,0.0,349688.0,0,0,0,0,2,9,300000,300000
1780488053.101,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,10,5.7,0,0,1987856.0,421240.0,994,0,0,0,0,7,0,20000000
1780488053.101,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,14,1,0,10,4.4,0,0,0.0,706584.0,0,0,0,0,2,9,300000,350000
1780488053.101,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,13,1,28,8,4.3,0,0,147776.0,591496.0,100,0,0,0,2,9,300000,300000
1780488053.101,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.7,0,0,135352.0,694040.0,91,0,0,0,2,9,300000,350000
1780488054.118,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.2,0,0,0.0,357592.0,0,0,0,0,2,9,300000,350000
1780488054.118,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,7,5.4,0,0,0.0,350896.0,0,0,0,0,2,9,300000,300000
1780488054.118,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,13,1,28,11,6.3,0,0,569744.0,475136.0,298,0,0,0,0,6,0,20000000
1780488054.118,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.2,0,0,2582688.0,579840.0,980,0,0,0,2,9,300000,350000
1780488054.118,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,4.3,0,0,105288.0,530840.0,73,0,0,0,2,9,300000,300000
1780488054.118,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,11,1,28,9,4.7,0,0,113488.0,482664.0,82,0,0,0,0,5,0,20000000
1780488054.118,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,8,4.6,0,0,87984.0,380016.0,58,0,0,0,2,9,300000,350000
1780488054.118,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,8,4.5,0,0,0.0,349688.0,0,0,0,0,2,9,300000,300000
1780488054.118,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,10,5.7,0,0,1987856.0,421240.0,994,0,0,0,0,5,0,20000000
1780488054.118,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,14,1,0,10,4.4,0,0,0.0,706584.0,0,0,0,0,2,8,300000,350000
1780488054.118,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,13,1,28,8,4.3,0,0,147776.0,591496.0,100,0,0,0,2,8,300000,300000
1780488054.118,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.7,0,0,135352.0,694040.0,91,0,0,0,2,9,300000,350000
1780488055.142,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.2,0,0,0.0,357592.0,0,0,0,0,2,9,300000,350000
1780488055.142,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,7,5.4,0,0,0.0,350896.0,0,0,0,0,2,9,300000,300000
1780488055.142,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,13,1,28,11,6.3,0,0,569744.0,475136.0,298,0,0,0,0,6,0,20000000
1780488055.142,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.3,0,0,385456.0,592240.0,174,0,0,0,2,9,300000,350000
1780488055.142,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,5.0,0,0,113344.0,562352.0,80,0,0,0,2,9,300000,300000
1780488055.142,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,9,1,28,10,5.6,0,0,110752.0,492376.0,80,0,0,0,0,5,0,20000000
1780488055.142,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,8,4.6,0,0,87984.0,380016.0,58,0,0,0,2,9,300000,350000
1780488055.142,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,8,4.5,0,0,0.0,349688.0,0,0,0,0,2,9,300000,300000
1780488055.142,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,10,5.7,0,0,1987856.0,421240.0,994,0,0,0,0,5,0,20000000
1780488055.142,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,14,1,0,10,4.4,0,0,0.0,706584.0,0,0,0,0,2,8,300000,350000
1780488055.142,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,13,1,28,8,4.3,0,0,147776.0,591496.0,100,0,0,0,2,8,300000,300000
1780488055.142,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.7,0,0,135352.0,694040.0,91,0,0,0,2,9,300000,350000
1780488056.161,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.0,0,0,0.0,374712.0,0,0,0,0,2,9,300000,350000
1780488056.161,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,8,5.3,0,0,0.0,377168.0,0,0,0,0,2,9,300000,300000
1780488056.161,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,11,1,28,12,6.3,0,0,81944.0,519904.0,59,0,0,0,0,6,0,20000000
1780488056.161,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.3,0,0,385456.0,592240.0,174,0,0,0,2,9,300000,350000
1780488056.161,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,5.0,0,0,113344.0,562352.0,80,0,0,0,2,9,300000,300000
1780488056.161,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,9,1,28,10,5.6,0,0,110752.0,492376.0,80,0,0,0,0,5,0,20000000
1780488056.161,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,8,4.6,0,0,87984.0,380016.0,58,0,0,0,2,9,300000,350000
1780488056.161,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,8,4.5,0,0,0.0,349688.0,0,0,0,0,2,9,300000,300000
1780488056.161,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,11,1,28,10,5.7,0,0,1987856.0,421240.0,994,0,0,0,0,5,0,20000000
1780488056.161,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,9,1,0,9,4.3,0,0,0.0,692960.0,0,0,0,0,2,8,300000,350000
1780488056.161,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,13,1,28,8,4.4,0,0,131496.0,636256.0,93,0,0,0,2,8,300000,300000
1780488056.161,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.7,0,0,133632.0,689064.0,92,0,0,0,2,9,300000,350000
1780488057.163,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.0,0,0,0.0,374712.0,0,0,0,0,2,9,300000,350000
1780488057.163,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,8,5.3,0,0,0.0,377168.0,0,0,0,0,2,9,300000,300000
1780488057.163,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,11,1,28,12,6.3,0,0,81944.0,519904.0,59,0,0,0,0,6,0,20000000
1780488057.163,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,15,1,28,8,4.3,0,0,385456.0,592240.0,174,0,0,0,2,9,300000,350000
1780488057.163,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,10,5.0,0,0,113344.0,562352.0,80,0,0,0,2,9,300000,300000
1780488057.163,61446,gnbd_001_001_00000213_2,2,2,BUSINESS,9,1,28,10,5.6,0,0,110752.0,492376.0,80,0,0,0,0,5,0,20000000
1780488057.163,61447,gnbd_001_001_00000213_3,0,3,CRITICAL,15,1,28,7,4.3,0,0,76704.0,355440.0,52,0,0,0,2,9,300000,350000
1780488057.163,61448,gnbd_001_001_00000213_3,1,1,PERFORMANCE,15,1,0,7,4.4,0,0,0.0,335872.0,0,0,0,0,2,9,300000,300000
1780488057.163,61450,gnbd_001_001_00000213_3,2,2,BUSINESS,14,1,28,11,6.5,0,0,1518112.0,342792.0,992,0,0,0,0,5,0,20000000
1780488057.163,61441,gnbd_001_001_00000213_4,0,3,CRITICAL,9,1,0,9,4.3,0,0,0.0,692960.0,0,0,0,0,2,8,300000,350000
1780488057.163,61442,gnbd_001_001_00000213_4,1,1,PERFORMANCE,13,1,28,8,4.4,0,0,131496.0,636256.0,93,0,0,0,2,8,300000,300000
1780488057.163,61444,gnbd_001_001_00000213_4,2,3,CRITICAL,15,1,28,9,4.7,0,0,133632.0,689064.0,92,0,0,0,2,9,300000,350000
1780488058.173,61449,gnbd_001_001_00000213_1,0,3,CRITICAL,15,1,0,8,5.0,0,0,0.0,374712.0,0,0,0,0,2,9,300000,350000
1780488058.173,61451,gnbd_001_001_00000213_1,1,1,PERFORMANCE,15,1,0,8,5.3,0,0,0.0,377168.0,0,0,0,0,2,9,300000,300000
1780488058.173,61452,gnbd_001_001_00000213_1,2,2,BUSINESS,11,1,28,12,6.3,0,0,81944.0,519904.0,59,0,0,0,0,6,0,20000000
1780488058.173,61443,gnbd_001_001_00000213_2,0,3,CRITICAL,13,1,28,8,4.0,0,0,592664.0,594352.0,251,0,0,0,2,9,300000,350000
1780488058.173,61445,gnbd_001_001_00000213_2,1,1,PERFORMANCE,15,1,28,8,3.7,0,0,117080.0,565064.0,79,0,0,0,2,9,300000,300000
