timestamp,rnti,cqi,ri,dl_mcs,ul_mcs,dl_brate_bps,ul_brate_bps,pusch_snr_db,pusch_rsrp_db,phr,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,slice_name,f1ap_id,du_type,imsi,time_s,dl_mbps,ul_mbps
1780304442.859,61443,12,1,28,5,134816.0,178992.0,4.3,0.0,0,100,0,0,0,0.0,24.0,BUSINESS,2.0,ZMQ,001010000000008,2026.488,0.1348,0.179
1780304443.86,17921,15,1,22,27,477592.0,4705776.0,38.1,-11.5,0,128,2,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2027.489,0.4776,4.7058
1780304443.86,17924,5,1,15,27,6045080.0,396040.0,30.9,-14.3,0,862,2,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2027.489,6.0451,0.396
1780304443.86,61441,9,1,28,3,137720.0,1355408.0,2.2,-0.0,0,100,0,0,0,2.0,43.0,CRITICAL,0.0,ZMQ,001010000000006,2027.489,0.1377,1.3554
1780304443.86,61442,15,1,27,2,9624.0,20792.0,3.2,0.0,0,7,0,0,0,2.0,32.0,PERFORMANCE,1.0,ZMQ,001010000000007,2027.489,0.0096,0.0208
1780304443.86,61443,15,1,28,5,133368.0,181832.0,4.8,0.0,0,99,0,0,0,0.0,24.0,BUSINESS,2.0,ZMQ,001010000000008,2027.489,0.1334,0.1818
1780304444.863,17921,15,1,21,27,476920.0,4770064.0,38.1,-11.6,0,130,0,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2028.492,0.4769,4.7701
1780304444.863,17924,5,1,15,27,6289624.0,303104.0,30.7,-16.0,0,883,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2028.492,6.2896,0.3031
1780304444.863,61441,12,1,28,2,138232.0,1182160.0,2.3,-0.0,0,100,0,0,0,2.0,43.0,CRITICAL,0.0,ZMQ,001010000000006,2028.492,0.1382,1.1822
1780304444.863,61442,13,1,27,3,6920.0,22792.0,3.8,0.0,0,5,0,0,0,2.0,32.0,PERFORMANCE,1.0,ZMQ,001010000000007,2028.492,0.0069,0.0228
1780304444.863,61443,9,1,28,4,125768.0,179824.0,4.7,0.0,0,93,0,0,0,0.0,24.0,BUSINESS,2.0,ZMQ,001010000000008,2028.492,0.1258,0.1798
1780304445.867,17921,14,1,21,27,479208.0,4743680.0,38.1,-11.5,0,130,0,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2029.496,0.4792,4.7437
1780304445.867,17924,5,1,15,27,6501392.0,421008.0,31.7,-13.0,0,906,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2029.496,6.5014,0.421
1780304445.867,61441,12,1,28,2,139008.0,1196584.0,2.3,-0.0,0,98,0,0,0,2.0,43.0,CRITICAL,0.0,ZMQ,001010000000006,2029.496,0.139,1.1966
1780304445.867,61442,15,1,27,3,8272.0,16912.0,3.7,0.0,0,6,0,0,0,2.0,32.0,PERFORMANCE,1.0,ZMQ,001010000000007,2029.496,0.0083,0.0169
1780304445.867,61443,11,1,28,5,127800.0,173288.0,4.9,0.0,0,95,0,0,0,0.0,24.0,BUSINESS,2.0,ZMQ,001010000000008,2029.496,0.1278,0.1733
1780304446.865,17921,14,1,22,27,485472.0,4717560.0,38.2,-11.5,0,129,0,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2030.494,0.4855,4.7176
1780304446.865,17924,5,1,15,27,5194064.0,265600.0,29.8,-15.5,0,741,2,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2030.494,5.1941,0.2656
1780304446.865,61441,10,1,28,2,130248.0,1185096.0,2.3,-0.0,0,94,0,0,0,2.0,43.0,CRITICAL,0.0,ZMQ,001010000000006,2030.494,0.1302,1.1851
1780304446.865,61442,15,1,27,7,9752.0,23528.0,4.6,0.0,0,7,0,0,0,2.0,32.0,PERFORMANCE,1.0,ZMQ,001010000000007,2030.494,0.0098,0.0235
1780304446.865,61443,11,1,28,5,129312.0,176968.0,4.9,0.0,0,96,0,0,0,0.0,24.0,BUSINESS,2.0,ZMQ,001010000000008,2030.494,0.1293,0.177
1780304447.865,17921,14,1,21,27,481056.0,4743680.0,38.2,-11.4,0,128,2,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2031.494,0.4811,4.7437
1780304447.865,17924,5,1,15,27,6226944.0,388400.0,29.1,-21.6,0,881,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2031.494,6.2269,0.3884
1780304447.865,61441,7,1,28,3,126360.0,1048944.0,3.5,-0.0,0,92,0,0,0,2.0,43.0,CRITICAL,0.0,ZMQ,001010000000006,2031.494,0.1264,1.0489
1780304447.865,61442,9,1,27,2,7144.0,18400.0,2.5,0.0,0,5,0,0,0,2.0,32.0,PERFORMANCE,1.0,ZMQ,001010000000007,2031.494,0.0071,0.0184
1780304447.865,61443,15,1,28,4,140000.0,181592.0,3.7,0.0,0,104,0,0,0,0.0,24.0,BUSINESS,2.0,ZMQ,001010000000008,2031.494,0.14,0.1816
1780304448.866,17921,14,1,21,27,469480.0,4692456.0,38.2,-11.5,0,126,0,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2032.495,0.4695,4.6925
1780304448.866,17924,5,1,15,27,5896664.0,295680.0,29.6,-21.4,0,829,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2032.495,5.8967,0.2957
1780304448.866,61441,7,1,28,3,126360.0,1048944.0,3.5,-0.0,0,92,0,0,0,2.0,28.0,CRITICAL,0.0,ZMQ,001010000000006,2032.495,0.1264,1.0489
1780304448.866,61442,9,1,27,2,7144.0,18400.0,2.5,0.0,0,5,0,0,0,2.0,42.0,PERFORMANCE,1.0,ZMQ,001010000000007,2032.495,0.0071,0.0184
1780304448.866,61443,15,1,28,4,140000.0,181592.0,3.7,0.0,0,104,0,0,0,0.0,29.0,BUSINESS,2.0,ZMQ,001010000000008,2032.495,0.14,0.1816
1780304449.865,17921,14,1,22,27,490120.0,4676960.0,37.9,-11.5,0,128,0,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2033.494,0.4901,4.677
1780304449.865,17924,5,1,15,27,5629408.0,391832.0,29.8,-21.0,0,792,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2033.494,5.6294,0.3918
1780304449.865,61441,7,1,28,4,138656.0,1117888.0,3.7,0.0,0,101,0,0,0,2.0,28.0,CRITICAL,0.0,ZMQ,001010000000006,2033.494,0.1387,1.1179
1780304449.865,61442,14,1,27,2,9496.0,22832.0,2.4,0.0,0,7,0,0,0,2.0,42.0,PERFORMANCE,1.0,ZMQ,001010000000007,2033.494,0.0095,0.0228
1780304449.865,61443,15,1,28,4,164760.0,191336.0,3.8,-0.0,0,123,0,0,0,0.0,29.0,BUSINESS,2.0,ZMQ,001010000000008,2033.494,0.1648,0.1913
1780304450.869,17921,14,1,22,27,479328.0,4787480.0,38.2,-11.4,0,127,1,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2034.498,0.4793,4.7875
1780304450.869,17924,5,1,15,27,2132840.0,103936.0,29.8,-20.7,0,311,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2034.498,2.1328,0.1039
1780304450.869,61441,10,1,28,4,141616.0,1199952.0,3.6,0.0,0,103,0,0,0,2.0,28.0,CRITICAL,0.0,ZMQ,001010000000006,2034.498,0.1416,1.2
1780304450.869,61442,12,1,27,2,9200.0,19888.0,2.3,0.0,0,6,0,0,0,2.0,42.0,PERFORMANCE,1.0,ZMQ,001010000000007,2034.498,0.0092,0.0199
1780304450.869,61443,13,1,28,4,226760.0,214808.0,4.0,0.0,0,169,0,0,0,0.0,29.0,BUSINESS,2.0,ZMQ,001010000000008,2034.498,0.2268,0.2148
1780304451.868,17921,15,1,23,27,492032.0,4758280.0,38.4,-11.4,0,129,0,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2035.497,0.492,4.7583
1780304451.868,17924,5,1,15,27,2597320.0,265992.0,29.7,-21.1,0,390,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2035.497,2.5973,0.266
1780304451.868,61441,12,1,28,5,130928.0,1311696.0,3.6,-0.0,0,95,0,0,0,2.0,28.0,CRITICAL,0.0,ZMQ,001010000000006,2035.497,0.1309,1.3117
1780304451.868,61442,7,1,28,1,8656.0,19256.0,1.6,-0.0,0,6,0,0,0,2.0,42.0,PERFORMANCE,1.0,ZMQ,001010000000007,2035.497,0.0087,0.0193
1780304451.868,61443,15,1,28,4,223256.0,208368.0,3.8,0.0,0,167,0,0,0,0.0,29.0,BUSINESS,2.0,ZMQ,001010000000008,2035.497,0.2233,0.2084
1780304452.869,17921,15,1,23,27,483352.0,4758280.0,38.3,-11.4,0,127,1,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2036.498,0.4834,4.7583
1780304452.869,17924,5,1,15,27,1827872.0,110720.0,29.7,-20.8,0,277,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2036.498,1.8279,0.1107
1780304452.869,61441,15,1,28,5,147784.0,1343144.0,3.4,0.0,0,106,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,2036.498,0.1478,1.3431
1780304452.869,61442,15,1,27,3,7144.0,18960.0,2.6,-0.0,0,5,0,0,0,4.0,23.0,PERFORMANCE,1.0,ZMQ,001010000000007,2036.498,0.0071,0.019
1780304452.869,61443,15,1,28,4,228408.0,221720.0,3.7,0.0,0,171,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2036.498,0.2284,0.2217
1780304453.87,17921,15,1,23,27,483608.0,4787480.0,38.4,-11.3,0,129,1,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2037.499,0.4836,4.7875
1780304453.87,17924,5,1,15,27,1856752.0,232072.0,29.9,-21.2,0,277,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2037.499,1.8568,0.2321
1780304453.87,61441,11,1,28,4,144480.0,1400800.0,2.8,-0.0,0,105,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,2037.499,0.1445,1.4008
1780304453.87,61442,15,1,27,4,9848.0,18656.0,4.8,0.0,0,7,0,0,0,4.0,23.0,PERFORMANCE,1.0,ZMQ,001010000000007,2037.499,0.0098,0.0187
1780304453.87,61443,15,1,28,4,220904.0,213560.0,4.2,0.0,0,165,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2037.499,0.2209,0.2136
1780304454.871,17921,15,1,23,27,489504.0,4772880.0,38.7,-11.1,0,128,0,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2038.5,0.4895,4.7729
1780304454.871,17924,5,1,15,27,1031360.0,74880.0,29.3,-20.7,0,161,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2038.5,1.0314,0.0749
1780304454.871,61441,12,1,28,4,139624.0,1336304.0,2.8,-0.0,0,102,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,2038.5,0.1396,1.3363
1780304454.871,61442,11,1,28,5,8624.0,14808.0,4.8,0.0,0,6,0,0,0,4.0,23.0,PERFORMANCE,1.0,ZMQ,001010000000007,2038.5,0.0086,0.0148
1780304454.871,61443,9,1,28,4,241344.0,229144.0,4.1,0.0,0,180,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2038.5,0.2413,0.2291
1780304455.872,17921,14,1,23,27,475024.0,4787480.0,38.4,-11.1,0,125,0,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2039.501,0.475,4.7875
1780304455.872,17924,5,1,15,27,2444304.0,259216.0,29.8,-21.1,0,387,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2039.501,2.4443,0.2592
1780304455.872,61441,12,1,28,4,134984.0,1319304.0,2.8,-0.0,0,98,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,2039.501,0.135,1.3193
1780304455.872,61442,13,1,27,3,9880.0,20840.0,4.3,0.0,0,7,0,0,0,4.0,23.0,PERFORMANCE,1.0,ZMQ,001010000000007,2039.501,0.0099,0.0208
1780304455.872,61443,15,1,28,4,235008.0,225360.0,3.8,0.0,0,176,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2039.501,0.235,0.2254
1780304456.874,17921,14,1,23,27,484888.0,4758280.0,38.2,-11.0,0,132,3,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2040.503,0.4849,4.7583
1780304456.874,17924,5,1,15,27,1527544.0,106880.0,30.2,-20.6,0,246,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2040.503,1.5275,0.1069
1780304456.874,61441,15,1,28,4,147896.0,1358680.0,2.8,-0.0,0,108,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,2040.503,0.1479,1.3587
1780304456.874,61442,15,1,27,3,7176.0,16024.0,4.6,0.0,0,5,0,0,0,4.0,23.0,PERFORMANCE,1.0,ZMQ,001010000000007,2040.503,0.0072,0.016
1780304456.874,61443,15,1,28,5,222032.0,221792.0,4.5,0.0,0,166,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2040.503,0.222,0.2218
1780304457.874,17921,14,1,23,27,487360.0,4751624.0,38.2,-11.3,0,125,0,0,0,2.0,48.0,CRITICAL,0.0,RF,001010000000005,2041.503,0.4874,4.7516
1780304457.874,17924,5,1,15,27,1957024.0,235784.0,29.7,-21.2,0,303,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2041.503,1.957,0.2358
1780304457.874,61441,15,1,28,4,140936.0,1314640.0,2.9,-0.0,0,102,0,0,0,2.0,35.0,CRITICAL,0.0,ZMQ,001010000000006,2041.503,0.1409,1.3146
1780304457.874,61442,15,1,27,3,11072.0,21112.0,4.1,0.0,0,8,0,0,0,4.0,23.0,PERFORMANCE,1.0,ZMQ,001010000000007,2041.503,0.0111,0.0211
1780304457.874,61443,15,1,28,5,226344.0,218048.0,4.2,0.0,0,169,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2041.503,0.2263,0.218
1780304458.876,17921,14,1,22,27,480968.0,4697064.0,38.2,-11.3,0,129,0,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2042.505,0.481,4.6971
1780304458.876,17924,5,1,15,27,1589872.0,102016.0,29.0,-22.0,0,248,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2042.505,1.5899,0.102
1780304458.876,61441,15,1,28,4,141944.0,1355848.0,3.0,-0.0,0,104,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,2042.505,0.1419,1.3558
1780304458.876,61442,15,1,26,2,6920.0,21952.0,3.1,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,2042.505,0.0069,0.022
1780304458.876,61443,15,1,28,5,194408.0,207424.0,4.2,0.0,0,145,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2042.505,0.1944,0.2074
1780304459.876,17921,14,1,22,27,491832.0,4634840.0,38.1,-11.4,0,134,0,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2043.505,0.4918,4.6348
1780304459.876,17924,5,1,15,27,2199568.0,245480.0,28.6,-22.6,0,338,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2043.505,2.1996,0.2455
1780304459.876,61441,15,1,28,4,141944.0,1355848.0,3.0,-0.0,0,104,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,2043.505,0.1419,1.3558
1780304459.876,61442,15,1,26,2,6920.0,21952.0,3.1,0.0,0,5,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,2043.505,0.0069,0.022
1780304459.876,61443,15,1,28,5,194408.0,207424.0,4.2,0.0,0,145,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2043.505,0.1944,0.2074
1780304460.878,17921,14,1,23,27,494688.0,4597056.0,38.1,-11.2,0,129,2,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2044.507,0.4947,4.5971
1780304460.878,17924,5,1,15,27,1154896.0,62208.0,29.9,-21.0,0,179,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2044.507,1.1549,0.0622
1780304460.878,61441,15,1,28,4,141104.0,1352776.0,3.0,-0.0,0,103,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,2044.507,0.1411,1.3528
1780304460.878,61442,15,1,27,3,8528.0,22312.0,2.9,0.0,0,6,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,2044.507,0.0085,0.0223
1780304460.878,61443,15,1,28,4,139456.0,187008.0,3.9,0.0,0,104,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2044.507,0.1395,0.187
1780304461.879,17921,14,1,22,27,474544.0,4787480.0,38.2,-11.2,0,124,1,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2045.508,0.4745,4.7875
1780304461.879,17924,5,1,15,27,5802032.0,421768.0,29.6,-21.3,0,883,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2045.508,5.802,0.4218
1780304461.879,61441,13,1,28,4,144352.0,1329416.0,3.0,-0.0,0,108,0,0,0,2.0,34.0,CRITICAL,0.0,ZMQ,001010000000006,2045.508,0.1444,1.3294
1780304461.879,61442,15,1,27,2,9464.0,22616.0,3.2,0.0,0,7,0,0,0,2.0,34.0,PERFORMANCE,1.0,ZMQ,001010000000007,2045.508,0.0095,0.0226
1780304461.879,61443,15,1,28,4,138480.0,183008.0,3.7,0.0,0,102,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2045.508,0.1385,0.183
1780304462.88,17921,14,1,23,27,503600.0,4553232.0,37.9,-11.2,0,132,1,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2046.509,0.5036,4.5532
1780304462.88,17924,5,1,15,27,6242880.0,319872.0,29.2,-21.2,0,877,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2046.509,6.2429,0.3199
1780304462.88,61441,15,1,28,4,148672.0,1342352.0,3.1,-0.0,0,106,0,0,0,2.0,31.0,CRITICAL,0.0,ZMQ,001010000000006,2046.509,0.1487,1.3424
1780304462.88,61442,15,1,27,2,8944.0,20048.0,3.0,0.0,0,6,0,0,0,2.0,35.0,PERFORMANCE,1.0,ZMQ,001010000000007,2046.509,0.0089,0.02
1780304462.88,61443,15,1,28,4,136712.0,185728.0,3.6,0.0,0,101,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2046.509,0.1367,0.1857
1780304463.881,17921,12,1,19,27,461576.0,4757384.0,38.3,-11.2,0,128,2,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2047.51,0.4616,4.7574
1780304463.881,17924,5,1,15,27,6188848.0,397440.0,29.8,-21.3,0,864,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2047.51,6.1888,0.3974
1780304463.881,61441,12,1,28,4,136368.0,1361896.0,3.2,-0.0,0,99,0,0,0,2.0,31.0,CRITICAL,0.0,ZMQ,001010000000006,2047.51,0.1364,1.3619
1780304463.881,61442,15,1,27,3,9624.0,25592.0,3.7,0.0,0,7,0,0,0,2.0,35.0,PERFORMANCE,1.0,ZMQ,001010000000007,2047.51,0.0096,0.0256
1780304463.881,61443,15,1,28,4,134432.0,180136.0,3.5,0.0,0,100,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2047.51,0.1344,0.1801
1780304464.883,17921,12,1,19,27,448280.0,4743680.0,38.2,-11.1,0,125,1,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2048.512,0.4483,4.7437
1780304464.883,17924,5,1,15,27,5866616.0,296704.0,29.5,-21.3,0,827,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2048.512,5.8666,0.2967
1780304464.883,61441,14,1,28,4,149816.0,1398720.0,3.2,-0.0,0,108,0,0,0,2.0,31.0,CRITICAL,0.0,ZMQ,001010000000006,2048.512,0.1498,1.3987
1780304464.883,61442,11,1,28,3,7304.0,21120.0,3.1,0.0,0,5,0,0,0,2.0,35.0,PERFORMANCE,1.0,ZMQ,001010000000007,2048.512,0.0073,0.0211
1780304464.883,61443,15,1,28,4,133752.0,180208.0,3.3,0.0,0,99,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2048.512,0.1338,0.1802
1780304465.883,17921,12,1,18,27,452920.0,4772880.0,38.0,-11.4,0,126,1,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2049.512,0.4529,4.7729
1780304465.883,17924,5,1,15,27,5336944.0,357896.0,28.9,-22.2,0,760,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2049.512,5.3369,0.3579
1780304465.883,61441,9,1,28,4,144480.0,1392376.0,3.2,-0.0,0,105,0,0,0,2.0,31.0,CRITICAL,0.0,ZMQ,001010000000006,2049.512,0.1445,1.3924
1780304465.883,61442,15,1,27,2,9624.0,21592.0,3.1,0.0,0,7,0,0,0,2.0,35.0,PERFORMANCE,1.0,ZMQ,001010000000007,2049.512,0.0096,0.0216
1780304465.883,61443,15,1,28,4,133624.0,183632.0,3.6,0.0,0,99,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2049.512,0.1336,0.1836
1780304466.885,17921,12,1,19,27,460944.0,4707824.0,38.1,-11.4,0,127,4,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2050.514,0.4609,4.7078
1780304466.885,17924,5,1,15,27,6789784.0,335360.0,28.3,-22.4,0,948,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2050.514,6.7898,0.3354
1780304466.885,61441,7,1,28,4,139624.0,1369168.0,3.2,-0.0,0,102,0,0,0,2.0,31.0,CRITICAL,0.0,ZMQ,001010000000006,2050.514,0.1396,1.3692
1780304466.885,61442,15,1,27,3,5696.0,16648.0,4.2,0.0,0,4,0,0,0,2.0,35.0,PERFORMANCE,1.0,ZMQ,001010000000007,2050.514,0.0057,0.0166
1780304466.885,61443,11,1,28,4,143184.0,181520.0,3.9,0.0,0,106,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2050.514,0.1432,0.1815
1780304467.886,17921,12,1,18,27,456688.0,4695272.0,38.3,-11.3,0,134,4,0,0,2.0,46.0,CRITICAL,0.0,RF,001010000000005,2051.515,0.4567,4.6953
1780304467.886,17924,5,1,15,27,5508784.0,375856.0,28.5,-22.2,0,778,0,0,0,6.0,21.0,BUSINESS,1.0,RF,001010000000003,2051.515,5.5088,0.3759
1780304467.886,61441,9,1,28,5,143680.0,1369648.0,3.7,0.0,0,105,0,0,0,2.0,31.0,CRITICAL,0.0,ZMQ,001010000000006,2051.515,0.1437,1.3696
1780304467.886,61442,14,1,27,4,10944.0,22744.0,3.1,0.0,0,8,0,0,0,2.0,35.0,PERFORMANCE,1.0,ZMQ,001010000000007,2051.515,0.0109,0.0227
1780304467.886,61443,15,1,28,4,132600.0,181096.0,3.5,0.0,0,99,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2051.515,0.1326,0.1811
1780304468.888,17921,13,1,19,27,453608.0,4758280.0,38.7,-11.3,0,124,2,0,0,2.0,41.0,CRITICAL,0.0,RF,001010000000005,2052.517,0.4536,4.7583
1780304468.888,17924,5,1,15,27,5397128.0,266496.0,29.1,-21.6,0,760,0,0,0,6.0,22.0,BUSINESS,1.0,RF,001010000000003,2052.517,5.3971,0.2665
1780304468.888,61441,7,1,28,6,138520.0,1265016.0,4.5,0.0,0,100,0,0,0,2.0,22.0,CRITICAL,0.0,ZMQ,001010000000006,2052.517,0.1385,1.265
1780304468.888,61442,11,1,26,1,6920.0,19328.0,1.7,0.0,0,5,0,0,0,2.0,45.0,PERFORMANCE,1.0,ZMQ,001010000000007,2052.517,0.0069,0.0193
1780304468.888,61443,15,1,28,4,130536.0,178424.0,3.7,0.0,0,97,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2052.517,0.1305,0.1784
1780304469.889,17921,13,1,18,27,458928.0,4739840.0,38.5,-11.4,0,132,2,0,0,2.0,41.0,CRITICAL,0.0,RF,001010000000005,2053.518,0.4589,4.7398
1780304469.889,17924,5,1,15,27,5901968.0,398608.0,29.2,-21.8,0,825,0,0,0,6.0,22.0,BUSINESS,1.0,RF,001010000000003,2053.518,5.902,0.3986
1780304469.889,61441,7,1,28,6,135368.0,1244880.0,4.4,0.0,0,98,0,0,0,2.0,22.0,CRITICAL,0.0,ZMQ,001010000000006,2053.518,0.1354,1.2449
1780304469.889,61442,12,1,27,2,10944.0,24608.0,1.6,-0.0,0,8,0,0,0,2.0,45.0,PERFORMANCE,1.0,ZMQ,001010000000007,2053.518,0.0109,0.0246
1780304469.889,61443,15,1,28,3,129568.0,181224.0,3.3,0.0,0,96,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2053.518,0.1296,0.1812
1780304470.889,17921,13,1,18,27,455568.0,4758280.0,38.4,-11.3,0,132,0,0,0,2.0,41.0,CRITICAL,0.0,RF,001010000000005,2054.518,0.4556,4.7583
1780304470.889,17924,5,1,15,27,5571512.0,276352.0,29.3,-21.5,0,785,0,0,0,6.0,22.0,BUSINESS,1.0,RF,001010000000003,2054.518,5.5715,0.2764
1780304470.889,61441,9,1,28,6,134472.0,1272776.0,4.4,0.0,0,98,0,0,0,2.0,22.0,CRITICAL,0.0,ZMQ,001010000000006,2054.518,0.1345,1.2728
1780304470.889,61442,15,1,28,1,7304.0,18112.0,0.9,-0.0,0,5,0,0,0,2.0,45.0,PERFORMANCE,1.0,ZMQ,001010000000007,2054.518,0.0073,0.0181
1780304470.889,61443,15,1,28,4,188488.0,209608.0,3.5,0.0,0,141,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2054.518,0.1885,0.2096
1780304471.89,17921,12,1,17,27,452968.0,4592896.0,36.5,-11.3,0,137,1,0,0,2.0,41.0,CRITICAL,0.0,RF,001010000000005,2055.519,0.453,4.5929
1780304471.89,17924,5,1,15,27,5390968.0,373392.0,28.4,-22.1,0,757,0,0,0,6.0,22.0,BUSINESS,1.0,RF,001010000000003,2055.519,5.391,0.3734
1780304471.89,61441,9,1,28,6,123776.0,1247848.0,4.4,0.0,0,92,0,0,0,2.0,22.0,CRITICAL,0.0,ZMQ,001010000000006,2055.519,0.1238,1.2478
1780304471.89,61442,15,1,27,1,9720.0,21216.0,1.0,-0.0,0,7,0,0,0,2.0,45.0,PERFORMANCE,1.0,ZMQ,001010000000007,2055.519,0.0097,0.0212
1780304471.89,61443,15,1,28,4,206136.0,218296.0,3.9,0.0,0,155,0,0,0,0.0,30.0,BUSINESS,2.0,ZMQ,001010000000008,2055.519,0.2061,0.2183
1780304472.892,17921,11,1,17,27,437888.0,4584784.0,37.4,-11.4,0,137,0,0,0,2.0,42.0,CRITICAL,0.0,RF,001010000000005,2056.521,0.4379,4.5848
1780304472.892,17924,5,1,15,27,4923608.0,241280.0,28.6,-22.3,0,696,0,0,0,6.0,23.0,BUSINESS,1.0,RF,001010000000003,2056.521,4.9236,0.2413
1780304472.892,61441,9,1,28,6,144904.0,1315824.0,4.2,0.0,0,106,0,0,0,2.0,24.0,CRITICAL,0.0,ZMQ,001010000000006,2056.521,0.1449,1.3158
1780304472.892,61442,15,1,27,2,5792.0,14184.0,2.0,0.0,0,4,0,0,0,2.0,38.0,PERFORMANCE,1.0,ZMQ,001010000000007,2056.521,0.0058,0.0142
